,temp_norm,Location,forecast_day,latitude,longitude,name,State
251,5.241,US_NE,10,41.492537,-99.901813,Nebraska,NE
252,4.6810000000000045,US_NV,0,38.80261,-116.419389,Nevada,NV
253,7.095833333333328,US_NV,1,38.80261,-116.419389,Nevada,NV
254,8.247222222222227,US_NV,2,38.80261,-116.419389,Nevada,NV
255,9.210666666666665,US_NV,5,38.80261,-116.419389,Nevada,NV
256,5.991666666666667,US_NV,6,38.80261,-116.419389,Nevada,NV
257,4.324333333333335,US_NV,7,38.80261,-116.419389,Nevada,NV
258,3.858999999999998,US_NV,8,38.80261,-116.419389,Nevada,NV
259,5.385333333333332,US_NV,9,38.80261,-116.419389,Nevada,NV
260,11.405999999999999,US_NV,10,38.80261,-116.419389,Nevada,NV
261,11.553999999999998,US_NH,0,43.193852,-71.572395,New Hampshire,NH
262,11.715,US_NH,1,43.193852,-71.572395,New Hampshire,NH
263,7.157777777777778,US_NH,2,43.193852,-71.572395,New Hampshire,NH
264,10.149999999999999,US_NH,5,43.193852,-71.572395,New Hampshire,NH
265,8.066999999999997,US_NH,6,43.193852,-71.572395,New Hampshire,NH
266,5.490666666666666,US_NH,7,43.193852,-71.572395,New Hampshire,NH
267,8.752333333333336,US_NH,8,43.193852,-71.572395,New Hampshire,NH
268,11.47066666666667,US_NH,9,43.193852,-71.572395,New Hampshire,NH
269,4.826666666666668,US_NH,10,43.193852,-71.572395,New Hampshire,NH
270,8.456666666666667,US_NJ,0,40.058324,-74.405661,New Jersey,NJ
271,8.00333333333333,US_NJ,1,40.058324,-74.405661,New Jersey,NJ
272,6.452777777777776,US_NJ,2,40.058324,-74.405661,New Jersey,NJ
273,7.61033333333333,US_NJ,5,40.058324,-74.405661,New Jersey,NJ
274,9.310333333333332,US_NJ,6,40.058324,-74.405661,New Jersey,NJ
275,6.015333333333331,US_NJ,7,40.058324,-74.405661,New Jersey,NJ
276,7.639333333333333,US_NJ,8,40.058324,-74.405661,New Jersey,NJ
277,10.005666666666666,US_NJ,9,40.058324,-74.405661,New Jersey,NJ
278,5.498666666666665,US_NJ,10,40.058324,-74.405661,New Jersey,NJ
279,6.268999999999998,US_NM,0,34.97273,-105.032363,New Mexico,NM
280,3.7074999999999996,US_NM,1,34.97273,-105.032363,New Mexico,NM
281,4.191666666666663,US_NM,2,34.97273,-105.032363,New Mexico,NM
282,5.165333333333336,US_NM,5,34.97273,-105.032363,New Mexico,NM
283,0.9380000000000095,US_NM,6,34.97273,-105.032363,New Mexico,NM
284,-0.6319999999999908,US_NM,7,34.97273,-105.032363,New Mexico,NM
285,-0.5196666666666694,US_NM,8,34.97273,-105.032363,New Mexico,NM
286,3.7449999999999974,US_NM,9,34.97273,-105.032363,New Mexico,NM
287,7.4396666666666675,US_NM,10,34.97273,-105.032363,New Mexico,NM
288,7.0006666666666675,US_NY,0,43.299428,-74.217933,New York,NY
289,6.005833333333335,US_NY,1,43.299428,-74.217933,New York,NY
290,4.971111111111114,US_NY,2,43.299428,-74.217933,New York,NY
291,6.524666666666665,US_NY,5,43.299428,-74.217933,New York,NY
292,7.716666666666669,US_NY,6,43.299428,-74.217933,New York,NY
293,4.978333333333339,US_NY,7,43.299428,-74.217933,New York,NY
294,6.445333333333334,US_NY,8,43.299428,-74.217933,New York,NY
295,8.915000000000003,US_NY,9,43.299428,-74.217933,New York,NY
296,4.646000000000001,US_NY,10,43.299428,-74.217933,New York,NY
297,4.929333333333332,US_NC,0,35.759573,-79.0193,North Carolina,NC
298,4.471666666666664,US_NC,1,35.759573,-79.0193,North Carolina,NC
299,6.657222222222224,US_NC,2,35.759573,-79.0193,North Carolina,NC
300,6.12833333333333,US_NC,5,35.759573,-79.0193,North Carolina,NC
301,6.893000000000001,US_NC,6,35.759573,-79.0193,North Carolina,NC
302,7.9603333333333275,US_NC,7,35.759573,-79.0193,North Carolina,NC
303,7.579000000000001,US_NC,8,35.759573,-79.0193,North Carolina,NC
304,7.634333333333334,US_NC,9,35.759573,-79.0193,North Carolina,NC
305,2.5093333333333376,US_NC,10,35.759573,-79.0193,North Carolina,NC
306,7.988999999999997,US_ND,0,47.551493,-101.002012,North Dakota,ND
307,12.008333333333333,US_ND,1,47.551493,-101.002012,North Dakota,ND
308,14.145,US_ND,2,47.551493,-101.002012,North Dakota,ND
309,11.071333333333335,US_ND,5,47.551493,-101.002012,North Dakota,ND
310,13.402666666666669,US_ND,6,47.551493,-101.002012,North Dakota,ND
311,17.33633333333333,US_ND,7,47.551493,-101.002012,North Dakota,ND
312,16.94533333333333,US_ND,8,47.551493,-101.002012,North Dakota,ND
313,11.784666666666665,US_ND,9,47.551493,-101.002012,North Dakota,ND
314,11.588666666666661,US_ND,10,47.551493,-101.002012,North Dakota,ND
315,5.931333333333335,US_OH,0,40.417287,-82.907123,Ohio,OH
316,3.5016666666666687,US_OH,1,40.417287,-82.907123,Ohio,OH
317,3.843333333333341,US_OH,2,40.417287,-82.907123,Ohio,OH
318,9.784333333333333,US_OH,5,40.417287,-82.907123,Ohio,OH
319,9.452666666666666,US_OH,6,40.417287,-82.907123,Ohio,OH
320,8.574999999999996,US_OH,7,40.417287,-82.907123,Ohio,OH
321,9.63933333333333,US_OH,8,40.417287,-82.907123,Ohio,OH
322,8.777333333333331,US_OH,9,40.417287,-82.907123,Ohio,OH
323,5.173333333333336,US_OH,10,40.417287,-82.907123,Ohio,OH
324,7.313333333333333,US_OK,0,35.007752,-97.092877,Oklahoma,OK
325,7.1533333333333395,US_OK,1,35.007752,-97.092877,Oklahoma,OK
326,8.266666666666666,US_OK,2,35.007752,-97.092877,Oklahoma,OK
327,7.169000000000004,US_OK,5,35.007752,-97.092877,Oklahoma,OK
328,5.790999999999997,US_OK,6,35.007752,-97.092877,Oklahoma,OK
329,4.5070000000000014,US_OK,7,35.007752,-97.092877,Oklahoma,OK
330,3.452666666666669,US_OK,8,35.007752,-97.092877,Oklahoma,OK
331,5.9693333333333385,US_OK,9,35.007752,-97.092877,Oklahoma,OK
332,4.018333333333338,US_OK,10,35.007752,-97.092877,Oklahoma,OK
333,12.359666666666666,US_OR,0,43.804133,-120.554201,Oregon,OR
334,15.248333333333335,US_OR,1,43.804133,-120.554201,Oregon,OR
335,14.507222222222225,US_OR,2,43.804133,-120.554201,Oregon,OR
336,7.725333333333332,US_OR,5,43.804133,-120.554201,Oregon,OR
